"for_min_temp_d1","for_max_temp_d1","for_rainfall_d1","for_solar_irr_d1"
0.757162606921835,0.619995984010464,0.000912886924889859,0.687346211496299
0.848080088389078,0.595839104595372,0.00680071865230101,0.757405065483402
0.673989981028008,0.619459235183843,0.0971296310966297,0.359195615258469
0.698256866888819,0.484342979347881,0,0.711411425138389
0.899669940972152,0.577662224560328,0.135574265601476,0.261374880179721
0.585651532066108,0.530773497765396,0,0.749120762027827
0.79333780343638,0.600740654482779,0.00897444046795359,0.371678791019648
0.691466628317782,0.738693647419242,0.0182284729231613,0.510601730243767
0.842927473573158,0.660688235769009,0,0.931074886058134
1.0078719118276,0.564394649059997,0,0.93884113049904
0.678854912145092,0.819872291856132,0.0781696000297668,0.251744930626101
0.875591065349302,0.557703059472693,0.196642902224739,0.283667480084358
0.873509255153706,0.58833500719116,0.00112417248177173,0.265859645939412
0.760644279269325,1.04153757703572,0,0.419086448827399
0.836122855288835,0.930747264264097,0,0.96214311371194
0.867959703095481,0.927387826581281,0,0.855124837547417
1.1180984244877,1.00227697947357,0,0.863384746678757
1.06409567099087,0.611118921187241,0,0.911455001790632
0.656399346803223,0.556678458326678,0.219825464143152,0.800320774322138
0.800928429099218,0.750232781927905,0.00093908677555367,0.770787809306377
0.892670826784588,0.633695618856186,0.00455339047450013,0.78359812917288
0.911732969935941,0.471735430802512,0.53782903779113,0.283543914861299
0.79776519059933,0.810041487411708,0.352138606612706,0
0.739286815351767,1.07494335976148,0,0.422619843654192
0.897185547010232,0.687075333999331,0,0.943943806001931
0.972680555307045,0.768283146079484,0,0.640316421613269
0.781338924831527,0.497423765884769,0.025132268428959,0.665210560675575
0.815182134638678,0.638735993541433,0,0.294456989695573
0.701323678361823,0.644922726814358,0.0199967364186159,0.55888672697658
0.705527125039267,0.614617731794811,0,0.844847538718408
0.826139892354554,1.04286132385843,0.112094395761176,0.85012974178627
0.685765918292963,0.685427773962141,0,1.02434954410735
0.688676968963479,0.715074436614684,0.0111232007312805,0.857246727572858
0.616786268209967,0.587808934210711,0.0100331482203652,0.494771730429073
0.820973611852269,0.687499999500539,0,0.838437505445487
0.580826823955462,0.585291241896413,0.0156049384205527,0.989366934031008
0.609716149914103,0.617424984781828,0.00124524845501024,0.73059352913727
0.74592778197244,0.800838389469251,0.00122145492646212,0.508018585730334
0.705010989643723,0.685253602076885,0,0.956170157047317
0.694384146464518,0.530343482250713,0.0228028871766376,0.776929909895207
0.637925759903697,0.710359218028389,0.0633425193711597,0.786309984601217
0.696389414790116,0.582083303741055,0.0448267573779978,0.789254831144506
0.668330274436875,0.607206180801862,0.00922918731177642,0.646226043447027
0.572269412608824,0.595535925954533,0.00188107548437671,0.829742091419063
0.634334829279262,0.707718390765169,0.00112392860161814,0.689028087822232
0.697622096926776,0.653748785748013,0.00210568837501341,0.636859093942761
0.740209438078225,0.511204303281851,0.00179976500198712,0.913845802931591
0.797094419443736,0.571911723162691,0.000935809296725023,0.732921172295196
0.810367501715695,0.565890896703961,0.0240883776643684,0.55157725646207
0.717308977002346,0.306999566186742,0.290707558560603,0.111936518224366
0.65812744551791,0.49181061218106,0.455654910734731,0
0.644729962548443,0.650445799062943,0.428130458166399,0.0262793250449825
0.725764069255464,0.623493809833624,0.0251292126792741,0.591697097793109
0.758328176968438,0.712134958294747,0.00192518583378342,0.76669234937452
0.798344658061589,0.540817697084787,0,0.61451427484771
0.735596258670351,0.631164123747067,0.00121243371339506,0.759179048545305
0.879726391999684,0.645226040484333,0.0104598063463659,0.513657208652825
0.844590609364275,0.618366826049243,0.00102619052816498,0.650998309296065
0.656206271114881,0.668327449130943,0,0.6741783771912
0.881060318560892,0.826019191677983,0,0.79171048795311
0.616695799470884,0.600182803620989,0,0.549931879049052
0.650327280633443,0.783774944586854,0,0.96638932822622
0.698115248254488,0.894913809681597,0,0.933188575965189
0.91987591251397,0.568651992320382,0,0.822122960644832
0.595605856822796,0.728091469865314,0,0.453757896540087
0.815389363129843,0.585954843042227,0,0.729241677578956
0.739116716277096,0.834334252449288,0,0.769126305788494
0.769716758588305,0.757402454353737,0,0.579088124553355
0.606457161648759,0.795756043435266,0,0.644987648913275
0.626603918488115,0.552540902309372,0,0.575066659261869
0.607319525174333,0.699263159311518,0,0.738463743812516
0.608637903081871,0.672161651609943,0,0.57239385150923
0.683068250075802,0.895413132684032,0,0.627113862276162
0.587255090408554,0.614895551801878,0,0.713507023957744
0.624161160834137,0.700940556481289,0,0.608234416353554
0.865180531514627,0.509245859489235,0,0.543370660987438
0.728195291038973,0.932100919004146,0.0343283858202187,0.285142679930466
0.916292742137937,0.846966950448242,0,0.777672736694195
0.857539217647229,0.792561031829243,0.00120729629454306,0.72083908087176
0.775225614222826,0.461662543770222,0.371778004058834,0.0674977657854151
0.622432547202257,0.596615455677961,0.427253867854571,0.164624039707607
0.638810040363174,0.686151669163071,0,0.522720955698377
0.773105254921695,0.660198987339135,0,0.559611120588433
0.756408773129974,0.807223923797535,0.0245342448949849,0.600482194241286
0.867895508497442,0.596046400374114,0,0.566809923907619
0.876562059947299,0.607623131880063,0,0.555641556059158
0.55251695303068,0.537583009772498,0,0.444247380831113
0.647597299636203,0.676491006767814,0,0.747668694978015
0.611475753463934,0.493447954436462,0,0.429219487698193
0.760345774780591,0.354535131451553,0.358044564536536,0.284470788552286
0.728066668161276,0.588059931890373,0.0532230480002366,0.195359728122118
0.703667086291203,0.460111853251643,0.181929743592065,0.420572601308289
0.79433019716314,0.515753741350586,0.00216262880227447,0.321845089280818
0.833964446890537,0.533921764222206,0.0102268573625577,0.395890645545704
0.57946349144041,0.566278675380019,0,0.584194136681887
0.729985250448301,0.563078702976957,0,0.600769840728923
0.601087022676044,0.408997423152564,0,0.369071599032284
0.418660077115422,0.594268345232674,0,0.673494463647299
0.452572058039627,0.509349431613266,0,0.615915872707882
0.74407048563999,0.563127043735623,0,0.634459948744219
0.483596113893365,0.704538092406504,0,0.512271835268137
0.607120175476598,0.566484183779885,0,0.551382467644464
0.503717540834888,0.518933255399676,0,0.593490583046313
0.642811614569577,0.574148860301734,0,0.435824317247512
0.600420805482583,0.493279048546936,0.000939609037646202,0.350911110787491
0.621734160823797,0.483149079047718,0,0.44957701306594
0.719840882584626,0.458197597211561,0.0175845117549272,0.485779312894594
0.550064256660894,0.582171796964434,0.00199919224609009,0.532501882688852
0.723244831016549,0.218709552328213,0.0813445317965629,0.501308213388642
0.436441367720759,0.302718615411615,0.0105464998574328,0.0441628002015381
0.292221980443529,0.361150214560693,0.00127943214025171,0.513286873869178
0.36313468954979,0.513429135732103,0,0.527178530094832
0.454781277481018,0.638027663462318,0,0.651339661382133
0.422518451181663,0.715525540706942,0,0.525873609054152
0.484594244040746,0.412805798246109,0,0.563689156370834
0.226773479176542,0.408294871645331,0,0.641549246317965
0.187493662024531,0.38957136556204,0,0.505449587538742
0.396003300421121,0.301875556012467,0,0.444036005381936
0.550846671048498,0.095450122402507,0.0455205198555065,0.423424827063435
0.440954901857861,0.241906494044771,0.313596864996874,0.0311406291289516
0.437941359437898,0.451804955381079,0.914379617994991,0.0312327851703271
0.430103112789519,0.408618302959874,0,0.461943230466209
0.546963134229964,0.532819825185981,0,0.428324337165749
0.574542345333608,0.520691693940999,0,0.470116494153822
0.438170320178595,0.724785046765614,0,0.429983870667316
0.463948447273311,0.579281617958801,0,0.479708544039531
0.295077716530711,0.345400300785597,0,0.508093175659426
0.253213439710022,0.41729214860213,0,0.501942064660515
0.228723876350074,0.503498936138413,0,0.46906616393128
0.199235082736975,0.398008888307849,0,0.394406090217491
0.284779954329816,0.471516124127091,0,0.429371478912404
0.17808047038157,0.467981401747138,0,0.497198427362003
0.1642380262667,0.254794896362542,0,0.450012365593952
0.112049598264573,0.437474994527868,0,0.441508029915621
0.345470836794949,0.388630921956523,0,0.337601887594323
0.367007917169753,0.343101950204187,0.00602909034254024,0.300345902013009
0.503137580919488,0.309832571237474,0.0326621389897715,0.291194727940961
0.500762525748797,0.326892956755165,0.00516475529322707,0.222323609630868
0.476433417471532,0.419918426934878,0,0.213086392171612
0.670015299837844,0.48358481626832,0.00124529011832225,0.426707489960066
0.462483408425477,0.209108594315883,0.00851701835926888,0.273865751868543
0.350756037241261,0.368996926572165,0,0.512444823638041
0.437115059617855,0.296085490476192,0,0.410021400600711
0.379347228141782,0.418448064927833,0,0.379992638003465
0.288906145455082,0.341696533933848,0,0.37396982000022
0.365295175851315,0.453930983888314,0,0.338474726647927
0.330341327708716,0.440772783989231,0,0.365761922348454
0.351331743726949,0.368035819100452,0,0.41641934482715
0.456101398117169,0.475447326231564,0,0.323005343509468
0.582417154509072,0.503529068964895,0,0.407116162703327
0.656925151779847,0.232541056792904,0,0.218346002084147
0.137468633034858,0.134483218515726,0,0.200987224045124
0.0614091740950536,0.15212057525054,0,0.393965506150232
0.0848149477600076,0.268759362132702,0,0.319482564402002
0.0788099468820861,0.279409083575155,0,0.360090196870056
0.238533688325111,0.322786724882713,0,0.33976714294631
0.305354560623277,0.33687072874375,0,0.386880898367498
0.296405892144885,0.468595841034386,0.00127748488251865,0.353150568119816
0.250702744214839,0.385967578389818,0,0.325897408381705
0.375746043572615,0.469316995579865,0,0.321095934347922
0.500471896570963,0.250131651952253,0,0.29744542067397
0.421986116057085,0.208984011058666,0.0215730008744551,0.211737440566314
0.490805628213125,0.267237711667332,0.00540392898172086,0.193509817463247
0.395927932908414,0.269978762817673,0.0240901832579395,0.260724632885862
0.562724438146822,0.314221172433765,0.0226939004545391,0.253240885466638
0.495695869136777,0.281404769689913,0.00520270764151588,0.292853499568593
0.470950224862329,0.267481111845597,0.0150644073705877,0.183803023236058
0.25583240079516,0.266081399145118,0.0113520324975371,0.0813702201293447
0.264222840622466,0.253039802265163,0,0.352754360629722
0.208846837410636,0.261552194365476,0,0.449412722152353
0.242050159971871,0.287216600911161,0,0.356569174800131
0.387291785709783,0.255775403997007,0,0.387696131556233
0.302219162085047,0.211943207854899,0,0.223893848308954
0.294928293591456,0.16535991203186,0,0.304243789510865
0.261515559400727,0.158923485139157,0,0.223794150094826
0.307973529083623,0.314578791280412,0.000934440220462063,0.165367208460184
0.364054991055696,0.349608529630984,0,0.319359221592678
0.399965209857453,0.326403334238715,0.011606301411441,0.35868066767897
0.424724697159122,0.133640894104734,0.0324776486970612,0.243322701027633
0.367446128500723,0.299446870780364,0.0242510813892218,0.148689751369201
0.311612236287201,0.332097129996187,0.00107656310308105,0.338119557379922
0.327063834260967,0.184084380922394,0,0.368279566760828
0.0966512654842353,0.193244476818456,0,0.347011578705618
0.187058244426876,0.23465247911898,0,0.428793683512378
0.202863772884502,0.365444312040923,0,0.330155196931681
0.177959063052138,0.344692333623872,0,0.320886918630974
0.248864653079996,0.311958792474948,0,0.327261387105261
0.0697601492009004,0.20556489859776,0,0.42139811319067
0.345903031648,0.150731835925861,0,0.332443861490211
0.237511989077231,0.165077906792382,0.000921023203488223,0.258579373667515
0.314514658726035,0.248087080563105,0.00232866873218065,0.265812323948771
0.300903119121525,0.0971502899217136,0.00291628897071911,0.317284821833037
0.154654290129685,0.10469969747287,0.00125582971112666,0.409276134247209
0.185047340093981,0.122044358189658,0,0.373126824216656
0,0.10657876199383,0,0.44356574718071
0.0880911223633484,0.0611785544139976,0,0.342262219430258
0.0583109618439345,0,0,0.331112716873764
0.0584419976089472,0.147770672230676,0,0.37976199330189
0.107552888548887,0.142340012855383,0,0.400526934360537
0.352971453371387,0.226533477947692,0,0.262950718435137
0.248931028970418,0.27235938450852,0.0012496922799844,0.332258387719235
0.245580926468682,0.107153373171102,0.0161047412529691,0.258949087494684
0.368220613954574,0.289572336470828,0.0210167807117685,0.238466728026768
0.451724720672053,0.359202758114921,0,0.29987419556484
0.488066894652877,0.335471298624528,0,0.303178471595592
0.41574596624753,0.365773487649607,0.0010145043138368,0.374967261696452
0.382910696750185,0.288976616680579,0,0.434325403730552
0.18442165459262,0.27616555710234,0,0.332492176135113
0.127951729236545,0.276355388255739,0,0.454656804459402
0.242668814562844,0.328027696623213,0,0.378351903697292
0.194154829589199,0.456981215657329,0,0.489407206380298
0.1907031880204,0.384102121818607,0,0.393521289039341
0.210913522536394,0.506760243234624,0,0.413568858186777
0.202670143865115,0.499011277891569,0,0.419475950854497
0.396938336506444,0.248847344517133,0,0.396341007425524
0.10894918119425,0.171028385382305,0,0.296170031110099
0.0319752380123938,0.272051301181833,0,0.566677112210445
0.112758413733312,0.284206975841646,0,0.535295331580686
0.0921858822076675,0.240204214343309,0,0.535051634834689
0.0976997208343237,0.361215229526846,0,0.453188463854114
0.221174676283858,0.355802603046086,0,0.39098239028277
0.127847931378484,0.589589936835088,0,0.409796142561047
0.283208412107667,0.607892732841382,0.00102680754863005,0.466604513499556
0.266576622290457,0.27753352362536,0.022937250712943,0.398603949239846
0.166203218843563,0.279820588154227,0,0.564740712108167
0.11697002074968,0.305630569696934,0,0.540562683699396
0.300332735931757,0.257440521525988,0,0.396064501806783
0.284481338074923,0.404339004115018,0,0.325265495888348
0.238109022413678,0.469316198487683,0,0.411176469659003
0.190793054892957,0.267200308809405,0,0.609327781597722
0.25199950279605,0.274617689616705,0,0.468749785788269
0.466436744343245,0.366876162439287,0.00258429397176517,0.358238485930733
0.483872198654248,0.393905744299557,0.014261664692144,0.302116833738552
0.590158275121141,0.369809395074012,0,0.479939865622291
0.50517930320294,0.37596372708461,0,0.238042581040948
0.638206262366532,0.653688522716841,0.0127907471668701,0.414183551886225
0.549645589785203,0.516783997362525,0,0.510566241926818
0.481055300282693,0.359947389849095,0,0.440705940519809
0.360248280962649,0.490342354539365,0.0302510911998011,0.136781288826392
0.288466062182011,0.356553648140935,0.00094863861837522,0.483330587041652
0.393256132014055,0.309220046592115,0.0619514754291383,0.416349364611109
0.234130972322243,0.404662280241744,0.00109918711031348,0.557412639359526
0.219527693443956,0.406596889062589,0,0.614645588526786
0.0747313919035399,0.41416765920432,0,0.561462509229703
0.447286503447882,0.445314664550045,0.0121549431646138,0.46958744991594
0.346944635717237,0.376028000668673,0.00104234430472509,0.492274532767227
0.313826968781512,0.333140871669306,0,0.508189680324715
0.311124648531602,0.351679325581852,0,0.524177259842493
0.37692698174467,0.443505435631449,0,0.326243121959369
0.460608417521971,0.577424343831357,0,0.510859457013777
0.300894372260114,0.540839614073917,0,0.49737989004307
0.258516358824739,0.49014455634629,0,0.756996171989526
0.403760806237321,0.244560509786993,0,0.572875710118714
0.393738343199884,0.482482136482316,0,0.344469819457085
0.318290289003306,0.491734941925737,0,0.430533187994939
0.401263196618616,0.517334235232859,0,0.473715595228402
0.310350908266514,0.465453854711292,0,0.430496245006277
0.292376969116232,0.450413327148938,0,0.63739039999206
0.536850983966924,0.218408900134067,0.0489496823201006,0.655050209646184
0.315011745519908,0.347646482251496,0.0917852317093072,0.127253031304876
0.319747598693198,0.316838589784067,0.00386110459344728,0.568404463947538
0.440415704928912,0.416500587191003,0,0.577302720602574
0.447605175457832,0.365392801002975,0.0079105669736766,0.58093655293878
0.364177251075026,0.761821119545015,0,0.481299054098609
0.423325040367455,0.312297223575673,0,0.723369096537321
0.238262190263806,0.271967615378086,0.00365681157084936,0.411181385107447
0.169683351188624,0.408014071769221,0.000881330584206735,0.64178270123194
0.453842528177518,0.387451597669587,0,0.513660648222235
0.387653106915458,0.36293731976792,0.00181123487250562,0.485425827286464
0.337489151062031,0.354475182511771,0.0723088291198635,0.712431265470403
0.327255953889852,0.489901813471893,0,0.717442751188997
0.32325565108962,0.489405345938202,0.0389142641986438,0.559802493183178
0.358975524892388,0.659522489274659,0,0.812169734323065
0.379041460146195,0.738329994268706,0,0.834405141073598
0.529891202688388,0.595014485885569,0,0.897069819471494
0.485583000916425,0.724890015990514,0,0.88530774961825
0.41198912894711,0.759228028035026,0,0.858638169202371
0.401361455592814,0.640216450472791,0,0.770436625784843
0.388077949621271,0.474763562623923,0,0.655313693191092
0.533907230189583,0.389676617860853,0,0.716296876296191
0.600660070555316,0.453638450661215,0.0336815209485388,0.342373061492879
0.656725513082245,0.424145066192687,0.00100706588099075,0.404888988716998
0.37121630517708,0.528140800147384,0,0.668638282399252
0.465469306908799,0.579786527255944,0,0.679560711222359
0.556537375577466,0.503623374440556,0,0.917545569320664
0.566302880908096,0.496571058553864,0.00119876660550208,0.590472487092452
0.50829770885635,0.447907421709126,0.0269269644757243,0.635225965123047
0.525051174854805,0.522654423567295,0,0.604561006714415
0.488196963854498,0.478814493914531,0,0.607798318016544
0.487708560674062,0.610030827897019,0,0.885585557676008
0.537564923881647,0.410024227539116,0,0.571849159720724
0.416384593363608,0.592203210312337,0,0.750396727472276
0.511282108002899,0.481244377350613,0,0.631824364175304
0.469322833750987,0.706119638457882,0,0.733877114431816
0.632426049454638,0.447215006751727,0.134340981874484,0.626547482090856
0.466331110873786,0.431120398254276,0,0.887043110509328
0.615111084932099,0.394414110940439,0.00544008842439257,0.261132032657792
0.537848624269422,0.715215757046027,0,0.486105200704076
0.636060262503029,0.713472148918512,0.0230889698552481,0.858108977234392
0.63555538493555,0.305563811345346,0.066468765352647,0.902923778450361
0.539536157151842,0.308749475133481,0.0325927174829548,0.187733855067171
0.611207976794051,0.369437977545759,0.000948659822500074,0.1784361040887
0.559398154174739,0.44389386043183,0,0.367706574992023
0.554505469955633,0.532389556164306,0,0.504887008003603
0.655705734662564,0.642402161078828,0,0.745017437610707
0.506365699745003,0.602330234522143,0,0.932233170202339
0.661638308596536,0.589266549574858,0.0523507287613743,0.964119414443134
0.64380941597609,0.667713528134748,0,0.707059522387044
0.65684285291424,0.667981300859363,0.0861918086088869,0.602323104316185
0.710468424322258,0.728860896087099,0,0.712413907567183
0.81528942366971,0.495581630302435,0.00209755968331974,0.909514392848178
0.727769392827804,0.481002668444908,0.0748317809069861,0.371433277623557
0.536929219388789,0.606459128376452,0,0.535714872868675
0.626658957068292,0.461534798042664,0,0.985634639123507
0.574779325595047,0.589816200190164,0,0.593841133756866
0.521079754964028,0.607597353917907,0,0.621058849254088
0.685814960329365,0.571471276812179,0.00578545545423447,0.811607979196036
0.652663425154581,0.448757241810579,0.064356722631848,0.321851342705541
0.526027742582099,0.548419640985582,0.00117287210534937,0.484708596844561
0.469348121617586,0.557429118038771,0.00326730228251902,0.601590593265359
0.494644221479587,0.589678344223401,0,0.611965257753832
0.653170563112807,0.850835762946357,0,0.88303274624966
0.584705206591804,0.80425086243151,0,0.916460734455325
0.627921341903841,0.886750501513243,0,1.12595039495598
0.761786599690829,0.588264296228321,0,0.833517795905599
0.786515094131362,0.685261655504223,0,0.146027779637111
0.789386907257785,0.766984164459289,0,0.754182038296406
0.758355386702369,0.727444524140481,0,0.526436648278099
0.621055464722416,0.646529767540439,0,0.579044575482162
0.789579101201545,0.660607768095369,0,1.06469246579529
0.771103347483757,0.812145318048091,0,0.832797117115403
1.00179816417146,0.749165434263369,0.00103898674108083,0.631796742594876
0.615605889646352,0.774093352896397,0.0905934572674441,0.7642371111675
0.891061474394804,0.866921010161343,0,0.769303601428485
0.997991009112424,0.516823722482815,0.00225741978956455,0.886883521329277
0.764672622671506,0.667192642346551,0.0110407243252923,0.0578502501874779
0.455365031783082,0.471701035438205,0.00130509050629904,0.569708209881414
0.546728853579608,0.654093672015228,0,0.548961754826686
0.622466466569469,0.677595552873125,0,0.868743441680744
0.644390985243651,0.56920331576752,0,1.01324664193865
0.707593880334598,0.842969578676825,0,0.743999178987783
0.783471659700689,0.692053098917519,0,0.982727472955668
0.985593170345408,0.653099585634409,0,0.570911181830917
0.556569374293214,0.671261931786372,0.0035900719953123,0.645352278832523
0.89804054565776,0.363594568650612,0.00587651411417342,0.913891554724126
0.551469714776117,0.558989464066914,0.0442455927150147,0.0110098701381262
0.581936605040725,0.626984921968748,0.004690476033809,0.369631141539261
0.724321452385184,0.708754535764593,0,1.10386092018628
0.861480565529464,0.482405611903274,0,0.717937666771727
0.622406757140923,0.711663683859399,0.022695943881357,0.245588379975264
0.656314295707788,0.545086616165309,0.0147704148876446,0.783989992645111
0.711927005154344,0.644341751582543,0,0.603113323282106
0.671456626217942,0.804697475176346,0,1.05056402052134
0.871470053703131,0.799397514092566,0,0.797321895152098
0.765051907517758,0.830351057623032,0,0.869291393173701
0.701673748740774,0.777690155926265,0,0.717962586721533
0.840048862670539,0.58837184640215,0.0161951290345457,0.917600211558631
0.734161437994182,0.58437902932018,0.0587665107904557,0.189949427830321
0.72872579795335,0.814562240793345,0.00232939289409849,0.744019924648945
0.693728939827544,0.676461758943487,0.00381495122815905,0.753028166166378
0.583975165718555,0.612037601456109,0.00463545048801177,0.349236973262345
0.631602345232595,0.538229270495732,0,0.450663087794625
0.741804341781473,0.750780529895054,0,0.36708306204372
0.600966503786316,0.621407652335375,0,0.683399044641549
0.72085303249175,0.758418680525738,0,0.749977687121523
