"min_temp_d1","max_temp_d1","rainfall_d1","sun_hours_d1","max_wind_speed_d1","temp_9_d1","Rel_hum_9_d1","cloud_cover_d1","wind_speed_9_d1","temp_15_d1","Rel_hum_3_d1","cloud_d1","wind_speed_3_d1","solar_irr_d1"
0.919431279620853,0.699029126213592,0.00109529025191676,0.774436090225564,0.261538461538462,0.878378378378378,0.581081081081081,0.625,0.00389559797428905,0.231441048034934,0.649484536082474,0.5,0.0107432366442035,0.725
0.909952606635071,0.621359223300971,0.00657174151150055,0.315789473684211,0.369230769230769,0.81981981981982,0.594594594594595,0.625,0.00681729645500584,0.196506550218341,0.701030927835051,0.875,0.0107432366442035,0.7125
0.744075829383886,0.684466019417476,0.0920043811610077,0.902255639097744,0.230769230769231,0.707207207207207,0.783783783783784,1,0.00389559797428905,0.203784570596798,0.649484536082474,0.75,0.00878992089071198,0.3125
0.777251184834123,0.58252427184466,0,0.285714285714286,0.138461538461538,0.797297297297297,0.472972972972973,0.5,0.00681729645500584,0.211062590975255,0.536082474226804,0.375,0.0107432366442035,0.775
0.76303317535545,0.650485436893204,0.11829134720701,0.909774436090225,0.338461538461538,0.761261261261261,0.608108108108108,0.875,0.00389559797428905,0.136826783114993,0.814432989690722,0.875,0.00195331575349155,0.2875
0.720379146919431,0.533980582524272,0,0.270676691729323,0.338461538461538,0.765765765765766,0.513513513513514,0.875,0.0126606934164394,0.20669577874818,0.484536082474227,0.375,0.0146498681511866,0.9
0.682464454976303,0.597087378640777,0.00985761226725082,0.293233082706767,0.307692307692308,0.765765765765766,0.540540540540541,0.875,0.0126606934164394,0.174672489082969,0.597938144329897,0.875,0.00683660513722043,0.425
0.729857819905213,0.650485436893204,0.0197152245345016,0.887218045112782,0.230769230769231,0.702702702702703,0.594594594594595,0.75,0.00876509544215037,0.165938864628821,0.711340206185567,0.875,0.00488328938372888,0.4625
0.791469194312796,0.684466019417476,0,0.819548872180451,0.261538461538462,0.761261261261261,0.527027027027027,0.5,0.00194779898714453,0.211062590975255,0.608247422680412,0.25,0.0107432366442035,0.8
0.853080568720379,0.587378640776699,0,0.0676691729323308,0.123076923076923,0.815315315315315,0.527027027027027,0.375,0.00876509544215037,0.215429403202329,0.556701030927835,0.75,0.0107432366442035,0.8875
0.81042654028436,0.694174757281553,0.0799561883899233,0.0827067669172932,0.307692307692308,0.761261261261261,0.702702702702703,0.875,0.00194779898714453,0.181950509461426,0.762886597938144,0.875,0.00683660513722043,0.25
0.815165876777251,0.597087378640777,0.211391018619934,0.165413533834586,0.2,0.72072072072072,0.77027027027027,1,0.00194779898714453,0.13391557496361,0.958762886597938,1,0.0039066315069831,0.2625
0.90521327014218,0.689320388349514,0.00109529025191676,0.293233082706767,0.307692307692308,0.743243243243243,0.72972972972973,0.875,0.00486949746786132,0.183406113537118,0.701030927835051,0.875,0.0107432366442035,0.325
0.900473933649289,0.966019417475728,0,0.834586466165413,0.4,0.77027027027027,0.540540540540541,0.875,0.00389559797428905,0.215429403202329,0.690721649484536,0.875,0.0107432366442035,0.3625
0.838862559241706,0.796116504854369,0,0.984962406015037,0.2,0.882882882882883,0.567567567567568,0.75,0.00876509544215037,0.305676855895196,0.371134020618557,0.375,0.017579841781424,0.9
0.881516587677725,0.932038834951456,0,0.954887218045113,0.2,0.869369369369369,0.432432432432432,0.125,0.00194779898714453,0.240174672489083,0.608247422680412,0.125,0.0107432366442035,0.9875
0.971563981042654,1,0,0.879699248120301,0.292307692307692,0.86036036036036,0.581081081081081,0.125,0.00389559797428905,0.25764192139738,0.608247422680412,0.375,0.00683660513722043,0.8625
1,0.762135922330097,0,0.699248120300752,0.307692307692308,0.95045045045045,0.554054054054054,0.375,0.00389559797428905,0.279475982532751,0.525773195876289,0.25,0.0107432366442035,0.9
0.720379146919431,0.635922330097087,0.1960569550931,0.706766917293233,0.369230769230769,0.887387387387387,0.635135135135135,0.5,0.0107128944292949,0.2372634643377,0.587628865979381,0.375,0.0126965523976951,0.7625
0.753554502369668,0.674757281553398,0.00109529025191676,0.601503759398496,0.261538461538462,0.72072072072072,0.581081081081081,0.875,0.0107128944292949,0.192139737991266,0.587628865979381,0.75,0.0146498681511866,0.65
0.843601895734597,0.606796116504854,0.00547645125958379,0.157894736842105,0.307692307692308,0.617117117117117,0.783783783783784,0.875,0.00389559797428905,0.193595342066958,0.649484536082474,0.875,0.0107432366442035,0.7625
0.786729857819905,0.422330097087379,0.549835706462212,0,0.4,0.797297297297297,0.581081081081081,1,0.00486949746786132,0.176128093158661,0.783505154639175,1,0.0107432366442035,0.275
0.691943127962085,0.713592233009709,0.357064622124863,0.406015037593985,0.169230769230769,0.545045045045045,0.932432432432432,1,0.00389559797428905,0.119359534206696,0.969072164948454,1,0.0039066315069831,0
0.791469194312796,1,0,0.947368421052632,0.261538461538462,0.671171171171171,0.810810810810811,1,0.00486949746786132,0.232896652110626,0.597938144329897,0.75,0,0.5125
0.924170616113744,0.825242718446602,0,0.586466165413534,0.292307692307692,0.873873873873874,0.581081081081081,0.125,0.00194779898714453,0.260553129548763,0.597938144329897,0.25,0.00683660513722043,0.8875
0.867298578199052,0.684466019417476,0,0.691729323308271,0.292307692307692,0.95045045045045,0.567567567567568,0.375,0.00194779898714453,0.25764192139738,0.54639175257732,0.75,0.0126965523976951,0.7625
0.66824644549763,0.58252427184466,0.0284775465498357,0.075187969924812,0.338461538461538,0.837837837837838,0.513513513513514,0.625,0.00681729645500584,0.200873362445415,0.639175257731959,0.625,0.0107432366442035,0.6375
0.710900473933649,0.621359223300971,0,0.827067669172932,0.230769230769231,0.5,0.824324324324324,0.875,0.00486949746786132,0.171761280931587,0.618556701030928,1,0.00878992089071198,0.2625
0.701421800947867,0.62621359223301,0.0208105147864184,0.842105263157895,0.169230769230769,0.671171171171171,0.391891891891892,0.625,0.00486949746786132,0.179039301310044,0.587628865979381,0.375,0.0126965523976951,0.6875
0.682464454976303,0.762135922330097,0,0.857142857142857,0.338461538461538,0.689189189189189,0.527027027027027,0.75,0.00194779898714453,0.203784570596798,0.587628865979381,0.25,0.00683660513722043,0.8375
0.706161137440758,0.888349514563107,0.0941949616648412,0.962406015037594,0.2,0.761261261261261,0.513513513513514,0.125,0.00389559797428905,0.225618631732169,0.628865979381443,0.25,0.0107432366442035,0.925
0.791469194312796,0.655339805825243,0,0.661654135338346,0.492307692307692,0.761261261261261,0.635135135135135,0.125,0.00194779898714453,0.289665211062591,0.257731958762887,0.125,0.00488328938372888,0.9625
0.725118483412322,0.669902912621359,0.0120481927710843,0.428571428571429,0.261538461538462,0.761261261261261,0.567567567567568,0.75,0.00681729645500584,0.197962154294032,0.56701030927835,0.25,0.0146498681511866,0.825
0.682464454976303,0.606796116504854,0.00876232201533406,0.714285714285714,0.461538461538462,0.761261261261261,0.540540540540541,0.875,0.00389559797428905,0.211062590975255,0.525773195876289,0.625,0.0107432366442035,0.6
0.725118483412322,0.635922330097087,0,0.721804511278195,0.430769230769231,0.689189189189189,0.418918918918919,0.375,0.00486949746786132,0.171761280931587,0.587628865979381,0.375,0.0146498681511866,0.725
0.701421800947867,0.592233009708738,0.0153340635268346,0.781954887218045,0.4,0.747747747747748,0.351351351351351,0.5,0.0126606934164394,0.203784570596798,0.515463917525773,0.375,0.0126965523976951,0.8375
0.66824644549763,0.640776699029126,0.00109529025191676,0.842105263157895,0.230769230769231,0.707207207207207,0.486486486486487,0.625,0.014608492403584,0.197962154294032,0.443298969072165,0.125,0.0146498681511866,0.8375
0.729857819905213,0.669902912621359,0.00109529025191676,0.894736842105263,0.169230769230769,0.558558558558559,0.662162162162162,0.875,0.00876509544215037,0.184861717612809,0.54639175257732,0.875,0.00878992089071198,0.6125
0.672985781990521,0.689320388349514,0,0.93984962406015,0.338461538461538,0.72072072072072,0.486486486486487,0.25,0.00194779898714453,0.209606986899563,0.587628865979381,0.125,0.00878992089071198,0.8
0.720379146919431,0.62621359223301,0.0284775465498357,0.706766917293233,0.430769230769231,0.756756756756756,0.5,0.375,0.00681729645500584,0.222707423580786,0.45360824742268,0.375,0.0146498681511866,0.8
0.706161137440758,0.621359223300971,0.0668127053669222,0.676691729323308,0.292307692307692,0.662162162162162,0.756756756756757,0.25,0.00486949746786132,0.120815138282387,0.907216494845361,0.875,0.0107432366442035,0.7125
0.720379146919431,0.621359223300971,0.0460021905805038,0.721804511278195,0.261538461538462,0.567567567567567,0.783783783783784,0.75,0.00681729645500584,0.20669577874818,0.474226804123711,0.125,0.00878992089071198,0.675
0.701421800947867,0.655339805825243,0.00876232201533406,0.616541353383459,0.369230769230769,0.752252252252252,0.594594594594595,0.875,0.00486949746786132,0.205240174672489,0.54639175257732,0.5,0.00878992089071198,0.5625
0.682464454976303,0.62621359223301,0.00219058050383352,0.766917293233083,0.292307692307692,0.743243243243243,0.621621621621622,0.625,0.00876509544215037,0.165938864628821,0.690721649484536,0.75,0.0146498681511866,0.7
0.744075829383886,0.616504854368932,0.00109529025191676,0.714285714285714,0.2,0.72972972972973,0.554054054054054,0.625,0.00681729645500584,0.199417758369723,0.494845360824742,0.375,0.0126965523976951,0.75
0.66824644549763,0.645631067961165,0.00219058050383352,0.887218045112782,0.230769230769231,0.63963963963964,0.648648648648649,0.75,0.00194779898714453,0.197962154294032,0.494845360824742,0.375,0.00878992089071198,0.5875
0.696682464454976,0.631067961165048,0.00219058050383352,0.87218045112782,0.338461538461538,0.761261261261261,0.513513513513514,0.375,0.00486949746786132,0.203784570596798,0.484536082474227,0.375,0.0107432366442035,0.7875
0.701421800947867,0.635922330097087,0.00109529025191676,0.443609022556391,0.369230769230769,0.734234234234234,0.486486486486487,0.75,0.00876509544215037,0.174672489082969,0.628865979381443,0.5,0.00878992089071198,0.6375
0.81042654028436,0.519417475728155,0.0251916757940854,0,0.338461538461538,0.797297297297297,0.486486486486487,0.625,0.0126606934164394,0.145560407569141,0.876288659793814,0.625,0.00683660513722043,0.4875
0.777251184834123,0.315533980582524,0.295728368017525,0,0.292307692307692,0.702702702702703,0.743243243243243,1,0.0107128944292949,0.149927219796215,0.907216494845361,1,0.0107432366442035,0.1375
0.758293838862559,0.543689320388349,0.488499452354874,0,0.4,0.563063063063063,0.95945945945946,1,0,0.112081513828239,0.969072164948454,1,0.0039066315069831,0
0.786729857819905,0.742718446601942,0.374589266155531,0.56390977443609,0.261538461538462,0.545045045045045,0.972972972972973,1,0.00389559797428905,0.139737991266376,0.979381443298969,1,0.00683660513722043,0.025
0.815165876777251,0.703883495145631,0.0240963855421687,0.819548872180451,0.338461538461538,0.779279279279279,0.567567567567568,0.875,0.00876509544215037,0.183406113537118,0.804123711340206,0.875,0.00488328938372888,0.575
0.800947867298578,0.713592233009709,0.00219058050383352,0.789473684210526,0.307692307692308,0.752252252252252,0.648648648648649,0.875,0.00681729645500584,0.229985443959243,0.597938144329897,0.25,0.0107432366442035,0.7
0.777251184834123,0.66504854368932,0,0.796992481203007,0.307692307692308,0.72072072072072,0.675675675675676,0.75,0.00876509544215037,0.211062590975255,0.608247422680412,0.125,0.017579841781424,0.6125
0.71563981042654,0.66504854368932,0.00109529025191676,0.744360902255639,0.169230769230769,0.743243243243243,0.608108108108108,0.875,0.00486949746786132,0.211062590975255,0.608247422680412,0.375,0.0126965523976951,0.6625
0.791469194312796,0.684466019417476,0.00985761226725082,0.631578947368421,0.138461538461538,0.743243243243243,0.513513513513514,0.375,0.00389559797428905,0.196506550218341,0.608247422680412,0.375,0.00878992089071198,0.6
0.815165876777251,0.679611650485437,0.00109529025191676,0.706766917293233,0.2,0.648648648648649,0.797297297297297,0.875,0.00389559797428905,0.221251819505095,0.56701030927835,0.125,0.00683660513722043,0.6125
0.777251184834123,0.737864077669903,0,0.714285714285714,0.138461538461538,0.779279279279279,0.554054054054054,0.5,0.00194779898714453,0.208151382823872,0.649484536082474,0.375,0.00878992089071198,0.65
0.834123222748815,0.752427184466019,0,0.849624060150376,0.338461538461538,0.77027027027027,0.662162162162162,0.5,0.00389559797428905,0.231441048034934,0.597938144329897,0.125,0.00488328938372888,0.7875
0.744075829383886,0.703883495145631,0,0.864661654135338,0.2,0.806306306306306,0.540540540540541,0.625,0.00486949746786132,0.215429403202329,0.577319587628866,0.5,0.0126965523976951,0.6125
0.687203791469194,0.699029126213592,0,0.887218045112782,0.169230769230769,0.779279279279279,0.527027027027027,0.375,0.00486949746786132,0.215429403202329,0.56701030927835,0.125,0.0126965523976951,0.8125
0.76303317535545,0.970873786407767,0,0.879699248120301,0.461538461538462,0.779279279279279,0.486486486486487,0.25,0.00194779898714453,0.22707423580786,0.505154639175258,0.125,0.00488328938372888,0.8
0.838862559241706,0.606796116504854,0,0.473684210526316,0.4,0.86036036036036,0.5,0,0.00681729645500584,0.273653566229985,0.587628865979381,0.125,0.00878992089071198,0.775
0.720379146919431,0.684466019417476,0,0.819548872180451,0.2,0.783783783783784,0.472972972972973,0.875,0.00681729645500584,0.192139737991266,0.577319587628866,0.5,0.00683660513722043,0.5375
0.739336492890995,0.718446601941747,0,0.849624060150376,0.2,0.738738738738739,0.581081081081081,0.125,0.00389559797428905,0.218340611353712,0.628865979381443,0.25,0.00878992089071198,0.725
0.824644549763033,0.752427184466019,0,0.774436090225564,0.2,0.788288288288288,0.554054054054054,0.25,0.00194779898714453,0.218340611353712,0.577319587628866,0.25,0.00878992089071198,0.775
0.862559241706161,0.703883495145631,0,0.81203007518797,0.292307692307692,0.792792792792793,0.608108108108108,0.625,0.00389559797428905,0.229985443959243,0.577319587628866,0.375,0.00683660513722043,0.7
0.753554502369668,0.679611650485437,0,0.75187969924812,0.338461538461538,0.833333333333333,0.567567567567568,0.25,0.00681729645500584,0.224163027656477,0.577319587628866,0.125,0.0107432366442035,0.675
0.734597156398104,0.669902912621359,0,0.75187969924812,0.261538461538462,0.801801801801801,0.554054054054054,0.5,0.00681729645500584,0.212518195050946,0.577319587628866,0.375,0.0126965523976951,0.5125
0.687203791469194,0.650485436893204,0,0.676691729323308,0.369230769230769,0.734234234234234,0.554054054054054,0.875,0.00486949746786132,0.20669577874818,0.463917525773196,0.25,0.0107432366442035,0.6625
0.687203791469194,0.616504854368932,0,0.744360902255639,0.307692307692308,0.765765765765766,0.486486486486487,0.125,0.00681729645500584,0.211062590975255,0.515463917525773,0.25,0.0146498681511866,0.675
0.587677725118483,0.786407766990291,0,0.842105263157895,0.4,0.644144144144144,0.486486486486487,0.875,0.00681729645500584,0.196506550218341,0.505154639175258,0.25,0.00878992089071198,0.65
0.644549763033175,0.601941747572815,0,0.834586466165413,0.230769230769231,0.648648648648649,0.459459459459459,0.125,0.00486949746786132,0.244541484716157,0.309278350515464,0.5,0.00683660513722043,0.6375
0.744075829383886,0.616504854368932,0,0.729323308270677,0.138461538461538,0.662162162162162,0.378378378378378,0.125,0.00681729645500584,0.177583697234352,0.525773195876289,0.25,0.0107432366442035,0.675
0.777251184834123,0.621359223300971,0,0.556390977443609,0.307692307692308,0.72972972972973,0.364864864864865,0.125,0,0.183406113537118,0.494845360824742,0.125,0.00488328938372888,0.525
0.682464454976303,0.844660194174757,0.0416210295728368,0.834586466165413,0.138461538461538,0.653153153153153,0.5,0.875,0.00876509544215037,0.20669577874818,0.56701030927835,0.375,0.00488328938372888,0.35
0.876777251184834,0.79126213592233,0,0.609022556390977,0.138461538461538,0.806306306306306,0.418918918918919,0.125,0.00389559797428905,0.251819505094614,0.587628865979381,0.125,0.0107432366442035,0.725
0.914691943127962,0.689320388349514,0.00109529025191676,0.142857142857143,0.707692307692308,0.783783783783784,0.702702702702703,0.875,0.00194779898714453,0.253275109170306,0.628865979381443,0.125,0.00488328938372888,0.6375
0.720379146919431,0.495145631067961,0.372398685651698,0.120300751879699,0.230769230769231,0.747747747747748,0.756756756756757,0.875,0.00194779898714453,0.116448326055313,1,1,0.0039066315069831,0.0625
0.696682464454976,0.592233009708738,0.447973713033954,0.661654135338346,0.123076923076923,0.635135135135135,0.851351351351351,0.875,0.00194779898714453,0.147016011644833,0.896907216494845,0.875,0.0039066315069831,0.175
0.691943127962085,0.699029126213592,0,0.796992481203007,0.138461538461538,0.617117117117117,0.77027027027027,0.75,0.00389559797428905,0.193595342066958,0.577319587628866,0.125,0.00683660513722043,0.525
0.819905213270142,0.757281553398058,0,0.706766917293233,0.2,0.671171171171171,0.702702702702703,0.75,0.00389559797428905,0.215429403202329,0.597938144329897,0.125,0.00683660513722043,0.6125
0.853080568720379,0.70873786407767,0.0208105147864184,0.62406015037594,0.2,0.792792792792793,0.567567567567568,0.25,0.00389559797428905,0.22707423580786,0.680412371134021,0.125,0.00683660513722043,0.6625
0.81042654028436,0.728155339805825,0,0.631578947368421,0.230769230769231,0.824324324324324,0.648648648648649,0.75,0.00389559797428905,0.212518195050946,0.649484536082474,0.5,0.00683660513722043,0.5125
0.800947867298578,0.601941747572815,0,0.353383458646617,0.2,0.77027027027027,0.675675675675676,0.75,0.00389559797428905,0.200873362445415,0.65979381443299,0.5,0.00683660513722043,0.5375
0.687203791469194,0.601941747572815,0,0.744360902255639,0.2,0.702702702702703,0.689189189189189,0.875,0.00486949746786132,0.196506550218341,0.505154639175258,0.625,0.0107432366442035,0.4375
0.687203791469194,0.58252427184466,0,0.345864661654135,0.230769230769231,0.734234234234234,0.472972972972973,0.625,0.00876509544215037,0.190684133915575,0.536082474226804,0.375,0.00878992089071198,0.625
0.682464454976303,0.485436893203884,0,0.037593984962406,0.169230769230769,0.594594594594595,0.662162162162162,0.875,0.00194779898714453,0.165938864628821,0.556701030927835,0.75,0.00683660513722043,0.3875
0.649289099526066,0.422330097087379,0.373493975903614,0,0.230769230769231,0.59009009009009,0.675675675675676,0.875,0.00194779898714453,0.152838427947598,0.649484536082474,0.875,0.00488328938372888,0.275
0.658767772511848,0.514563106796116,0.0481927710843374,0.225563909774436,0.292307692307692,0.427927927927928,0.945945945945946,1,0.00389559797428905,0.14410480349345,0.752577319587629,1,0.0039066315069831,0.175
0.739336492890995,0.563106796116505,0.210295728368018,0.609022556390977,0.261538461538462,0.666666666666667,0.689189189189189,0.625,0.00389559797428905,0.14410480349345,0.845360824742268,0.875,0.00195331575349155,0.4125
0.739336492890995,0.601941747572815,0.00219058050383352,0.473684210526316,0.123076923076923,0.635135135135135,0.851351351351351,0.875,0,0.181950509461426,0.680412371134021,0.375,0.0126965523976951,0.3875
0.772511848341232,0.601941747572815,0.00985761226725082,0.616541353383459,0.338461538461538,0.617117117117117,0.810810810810811,0.875,0,0.197962154294032,0.649484536082474,0.875,0.00488328938372888,0.4
0.559241706161137,0.509708737864078,0,0.714285714285714,0.138461538461538,0.63963963963964,0.824324324324324,0.75,0.00389559797428905,0.197962154294032,0.525773195876289,0.375,0.0146498681511866,0.5125
0.616113744075829,0.597087378640777,0,0.481203007518797,0.307692307692308,0.599099099099099,0.581081081081081,0.625,0.00486949746786132,0.16448326055313,0.56701030927835,0.625,0.00488328938372888,0.625
0.540284360189573,0.504854368932039,0,0.81203007518797,0.338461538461538,0.594594594594595,0.513513513513514,0.875,0.00194779898714453,0.199417758369723,0.56701030927835,0.875,0.00195331575349155,0.4125
0.412322274881517,0.524271844660194,0,0.789473684210526,0.138461538461538,0.5,0.135135135135135,0.375,0.00486949746786132,0.174672489082969,0.278350515463918,0.125,0.00878992089071198,0.6625
0.540284360189573,0.538834951456311,0,0.676691729323308,0.138461538461538,0.477477477477477,0.364864864864865,0.625,0.00486949746786132,0.16448326055313,0.45360824742268,0.5,0.00488328938372888,0.65
0.644549763033175,0.504854368932039,0,0.593984962406015,0.230769230769231,0.554054054054054,0.418918918918919,0.125,0.00389559797428905,0.167394468704512,0.463917525773196,0.75,0.0039066315069831,0.575
0.535545023696682,0.611650485436893,0,0.781954887218045,0.138461538461538,0.522522522522522,0.554054054054054,0.875,0.00486949746786132,0.16448326055313,0.556701030927835,0.5,0.0107432366442035,0.4625
0.616113744075829,0.529126213592233,0,0.706766917293233,0.261538461538462,0.558558558558559,0.554054054054054,0.125,0.00389559797428905,0.16448326055313,0.56701030927835,0.5,0.00488328938372888,0.5875
0.540284360189573,0.509708737864078,0,0.721804511278195,0.2,0.603603603603604,0.554054054054054,0.25,0.00194779898714453,0.165938864628821,0.536082474226804,0.375,0.00878992089071198,0.5
0.582938388625592,0.495145631067961,0,0.62406015037594,0.2,0.545045045045045,0.540540540540541,0.25,0.00389559797428905,0.179039301310044,0.525773195876289,0.375,0.0039066315069831,0.4625
0.535545023696682,0.587378640776699,0.00109529025191676,0.81203007518797,0.138461538461538,0.599099099099099,0.608108108108108,0.75,0.00389559797428905,0.149927219796215,0.639175257731959,0.875,0.0039066315069831,0.4
0.554502369668247,0.577669902912621,0,0.796992481203007,0.138461538461538,0.558558558558559,0.635135135135135,0.125,0.00389559797428905,0.177583697234352,0.536082474226804,0.125,0.00683660513722043,0.5375
0.625592417061611,0.563106796116505,0.0186199342825849,0.774436090225564,0.2,0.594594594594595,0.662162162162162,0.375,0.00194779898714453,0.171761280931587,0.587628865979381,0.25,0.00878992089071198,0.525
0.658767772511848,0.62621359223301,0.00219058050383352,0.533834586466165,0.123076923076923,0.567567567567567,0.77027027027027,0.375,0.00194779898714453,0.174672489082969,0.628865979381443,0.625,0.00683660513722043,0.45
0.677725118483412,0.252427184466019,0.0799561883899233,0,0.230769230769231,0.581081081081081,0.797297297297297,0.75,0.00194779898714453,0.183406113537118,0.639175257731959,0.875,0.0039066315069831,0.475
0.436018957345972,0.252427184466019,0.0109529025191676,0.706766917293233,0.369230769230769,0.490990990990991,0.851351351351351,0.875,0.00194779898714453,0.091703056768559,0.876288659793814,1,0,0.05
0.312796208530806,0.37378640776699,0.00109529025191676,0.81203007518797,0.261538461538462,0.324324324324324,0.337837837837838,0.75,0.0107128944292949,0.081513828238719,0.45360824742268,0.125,0.0126965523976951,0.55
0.350710900473934,0.466019417475728,0,0.827067669172932,0.0923076923076923,0.342342342342342,0.5,0.125,0.0107128944292949,0.131004366812227,0.45360824742268,0.125,0.0039066315069831,0.5625
0.483412322274881,0.592233009708738,0,0.699248120300752,0.2,0.427927927927928,0.5,0.125,0.00681729645500584,0.163027656477438,0.402061855670103,0.125,0.0039066315069831,0.5625
0.47867298578199,0.645631067961165,0,0.804511278195489,0.0923076923076923,0.463963963963964,0.621621621621622,0.875,0.00389559797428905,0.199417758369723,0.443298969072165,0.25,0.00195331575349155,0.525
0.535545023696682,0.354368932038835,0,0.827067669172932,0.6,0.495495495495495,0.567567567567568,0.125,0.00194779898714453,0.21688500727802,0.288659793814433,0.125,0.00488328938372888,0.55
0.270142180094787,0.441747572815534,0,0.819548872180451,0.138461538461538,0.423423423423423,0.243243243243243,0,0.0126606934164394,0.122270742358079,0.298969072164948,0.125,0.0126965523976951,0.575
0.218009478672986,0.441747572815534,0,0.796992481203007,0.138461538461538,0.414414414414414,0.364864864864865,0,0.00389559797428905,0.11353711790393,0.371134020618557,0.125,0.00488328938372888,0.5375
0.42654028436019,0.364077669902913,0,0.338345864661654,0.292307692307692,0.427927927927928,0.5,0.125,0.00486949746786132,0.138282387190684,0.443298969072165,0.125,0.00878992089071198,0.5
0.530805687203792,0.0922330097087378,0.0427163198247536,0,0.169230769230769,0.463963963963964,0.540540540540541,0.5,0.00486949746786132,0.114992721979622,0.587628865979381,0.875,0.0107432366442035,0.375
0.511848341232227,0.237864077669903,0.307776560788609,0,0.338461538461538,0.333333333333333,0.891891891891892,1,0.00194779898714453,0.0407569141193595,0.927835051546392,1,0.0039066315069831,0.0375
